i,j,order_LDC,order_Jaccard,order_LKS,order_CI_e_av_skin,order_CI_e_mul_skin,order_CI_e_av_body,order_CI_e_mul_body,order_LLBCe,order_LLBMEe1
28,105,1763,185,2072,1031,1011,1542,1921,491,850
29,61,1491,605,1753,2016,1701,1534,2051,909,1235
29,62,1989,948,632,2015,1719,712,397,2189,491
29,85,406,708,1752,2011,1707,694,586,1980,1111
29,86,1119,707,1751,2010,2162,711,664,1870,1159
29,63,2728,785,1443,2014,2165,719,680,1771,1232
29,112,405,1004,1750,2008,1710,355,915,1691,504
29,132,403,209,2670,1094,1691,691,353,282,71
29,133,1680,237,2669,1280,1690,1548,1423,359,120
29,94,2520,155,2551,1330,1683,1322,1677,320,97
29,134,2602,236,2668,1279,1689,2673,2392,365,133
29,135,1489,246,2667,1278,1688,2672,2391,369,143
29,127,2342,247,2671,1101,1684,2335,1769,368,151
29,136,2341,235,2550,1277,1687,1941,2063,358,138
29,43,32,1239,634,2024,2169,26,32,2132,1169
29,137,1679,234,2549,1276,1686,1867,1903,351,132
29,126,145,227,1885,1086,1682,155,145,309,49
29,44,207,1147,633,2023,2168,327,268,2109,1241
29,46,811,1176,240,2022,1709,1492,509,1876,1239
29,48,2139,1021,1445,2021,1702,1550,1158,1347,1503
29,123,404,947,1886,2007,1700,460,1150,1724,1248
29,51,1654,1017,1755,1004,1681,1164,921,1576,1510
29,68,292,863,1305,2013,2164,165,266,2080,1170
29,69,146,985,854,2012,2163,163,146,2105,1183
29,52,192,1227,239,2020,2167,159,198,2108,1253
29,55,1204,886,1444,2019,1706,1326,1153,1607,1237
29,56,2067,776,1754,2018,1705,1167,1162,1158,1233
29,59,293,986,855,2017,2166,166,267,2064,1180
29,33,407,1261,636,2025,1717,347,772,2185,380
29,87,2138,259,1888,2009,1697,705,504,382,104
29,36,1383,1758,1306,1829,1694,1336,1411,1788,619
29,37,913,1757,635,1695,1698,713,762,1878,623
29,38,1016,1756,856,1810,1693,1546,916,1858,595
29,91,2343,158,1887,1312,1692,2520,2602,455,637
29,93,1490,309,2552,1303,1685,2517,1984,583,701
30,31,2312,1755,1633,492,469,2546,2180,96,2737
30,32,2216,1754,1632,562,571,2126,2179,93,2736
30,67,2686,433,1630,782,578,2391,2486,86,1928
30,33,2478,265,1631,2006,2161,2476,2619,153,836
30,74,2477,318,1629,607,575,2645,2618,148,842
31,32,2311,1753,1628,491,468,2545,2178,95,2735
31,67,2571,432,1626,647,696,2046,2485,100,825
31,33,2066,264,1627,2005,1262,2216,2617,159,795
31,74,2685,317,1625,487,454,2661,2616,157,799
32,67,2684,431,1623,720,577,2390,2484,85,1927
32,33,2476,263,1624,2004,2160,2475,2615,152,837
32,74,2475,316,1622,606,574,2644,2614,147,841
33,62,1760,2657,631,1996,1627,1313,2243,2325,2402
33,43,50,1233,235,2001,2159,49,50,178,11
33,67,1015,539,1621,1842,1494,1692,1498,582,945
33,44,348,1113,234,2000,2158,557,521,2180,243
33,46,2340,1170,233,1999,1582,776,1073,2150,343
33,52,477,1201,232,1998,2157,240,520,2179,276
33,53,476,2611,741,1997,1815,237,284,2722,2403
33,73,1014,2656,738,1994,1434,1300,366,2721,2400
33,158,2601,385,2666,1982,2156,1704,1299,296,692
33,65,347,2456,740,1205,1421,346,289,2596,2290
33,66,475,2435,739,1995,1363,2488,369,2684,2401
33,74,474,2655,853,1993,1433,629,527,2607,2399
33,75,1583,2654,737,1992,1350,2272,1635,2563,2112
33,36,1382,1279,238,1828,1506,2466,2059,1847,620
33,37,1203,1278,237,1694,1563,1008,773,1996,533
33,38,992,1277,236,1809,1453,2099,1192,2158,1384
33,39,686,2645,743,2003,1436,1975,512,2724,2407
33,40,478,2612,742,2002,1435,2733,776,2723,2404
33,76,2065,2653,736,1991,1349,1707,955,2562,2398
33,77,2064,2652,735,1990,1348,1140,954,2561,2397
33,78,473,2640,852,1989,1306,735,526,2431,2396
33,79,1582,2639,734,1988,1347,1961,1235,2381,2395
33,80,1759,2638,733,1987,1346,1310,1935,2354,2156
33,81,1758,2632,851,1986,1357,1694,1406,2525,2155
33,82,1757,2358,850,1985,1571,1693,1405,2477,2242
33,83,2063,2357,630,1984,1570,628,2345,2476,2236
33,84,2727,2356,849,1983,1489,623,1625,2410,2235
34,62,2339,642,627,1977,1525,1475,2401,1185,1406
34,66,2338,692,626,932,884,1488,1107,1203,1405
34,39,1381,677,629,959,916,1879,1375,1200,1423
34,40,896,676,628,958,915,2123,1284,1199,1422
34,78,893,691,625,846,825,1289,2424,1202,1425
34,81,1950,682,624,973,913,1882,1755,1206,1408
34,82,1949,681,623,1976,1245,1881,1754,1204,1407
34,83,1948,675,622,1975,1244,1490,2170,1195,1385
34,88,2336,338,1300,1160,1024,2575,2658,687,1387
34,89,2335,337,1299,1159,1023,2574,2657,686,1386
34,42,895,456,1303,1980,1022,853,1408,892,393
34,45,894,438,1302,1979,1474,1269,852,901,382
34,50,1488,467,990,1978,1021,846,1458,889,482
34,72,2337,254,1301,1030,1025,2567,2176,944,502
34,95,1153,382,1298,1973,1034,1480,1923,888,350
34,102,2215,670,2400,740,761,2114,1279,229,776
34,103,1152,399,1749,1972,1031,2452,1106,768,149
34,87,1154,361,989,1974,1028,1208,1459,318,128
34,35,1472,457,1304,1981,1188,845,2410,952,511
35,85,536,2262,983,1956,1552,1090,597,1813,2598
35,86,1009,2250,982,1955,2150,1363,670,1808,2597
35,43,150,1937,845,1969,2155,154,132,1837,2606
35,38,991,228,848,1808,1174,1189,924,1698,599
35,66,602,89,843,1961,994,784,905,1818,263
35,39,1471,279,847,1971,1000,599,1369,1820,429
35,40,1013,258,846,1970,999,1376,768,1819,417
35,88,2519,119,1297,1953,1195,2660,1816,708,536
35,89,2518,118,1296,1952,1194,2659,1815,709,535
35,42,604,617,988,1379,1120,847,413,1197,532
35,44,1917,634,987,1968,2154,445,412,1825,1075
35,45,603,631,986,1355,1546,1038,411,1718,525
35,50,1012,630,985,1967,1062,842,757,1664,1080
35,68,2137,2296,984,1960,2152,851,410,1834,2601
35,69,537,2289,842,1959,2151,443,663,1836,534
35,70,839,2288,1744,1958,1799,1247,2592,1809,2600
35,71,1010,2287,1743,1957,1800,1625,2428,1800,2599
35,95,1008,1059,1295,1357,1323,652,419,1709,1116
35,54,1487,2307,1748,1966,1793,1581,1295,1811,2605
35,114,2213,618,2228,1950,1411,1096,1828,895,1091
35,57,2062,2306,1747,1965,1796,1798,2597,1799,2604
35,128,2658,2249,2547,1223,992,1250,1256,431,2596
35,58,1011,2304,1746,1964,1795,1797,2596,1798,2603
35,59,402,2298,844,1963,2153,444,907,1827,1130
35,60,840,2297,1745,1962,1794,1630,930,1810,2602
35,109,2214,51,2548,916,993,2449,1692,209,261
35,103,838,586,1742,1951,1019,641,1377,981,136
35,87,1916,362,981,1954,1020,2067,904,354,119
35,105,2431,250,2071,1123,1005,2054,1811,386,1512
35,129,1486,2230,2546,938,991,1357,1801,387,2595
36,43,1161,1243,229,1827,2149,1091,1113,1766,564
36,37,1988,1752,231,1685,1443,1290,1434,1779,2734
36,38,1756,1751,230,1686,1171,1458,1426,1789,901
36,44,2657,1146,228,1826,2148,1982,1243,1795,541
36,46,1987,1175,227,1825,1251,2671,1422,1804,609
36,52,1868,1226,226,1824,2147,1467,2047,1785,582
37,85,1986,619,980,1688,1561,720,967,1780,614
37,86,2246,563,979,1687,2143,1968,1086,1778,615
37,43,428,1242,224,1693,2146,409,451,1812,569
37,44,912,1145,223,1692,2145,2635,1618,1877,517
37,46,837,1174,222,1691,1448,1171,2441,1844,589
37,52,1867,1225,221,1690,2144,957,1195,1874,563
37,53,1202,589,621,1689,1798,815,1471,1941,751
37,148,2726,29,2397,1117,1444,1274,2128,211,495
37,38,1755,1750,225,1684,1441,1174,1171,1796,830
37,91,2430,245,1884,1307,1442,2697,2101,446,1905
37,92,2600,215,2399,1068,1439,2102,1978,207,669
37,93,2429,291,2398,1126,1394,1460,2723,565,641
38,62,1753,904,620,1803,1527,940,1432,2155,1360
38,43,693,1241,220,1807,2142,668,691,1770,512
38,44,1754,1144,219,1806,2141,1552,1120,1857,500
38,46,2334,1173,218,1805,1261,1172,1877,1843,558
38,52,1556,1224,217,1804,2140,937,1194,1848,516
38,83,2683,888,619,1710,1197,1176,1188,2146,1383
39,62,684,2631,616,1062,1375,2341,953,2324,2392
39,74,683,2629,613,84,83,1814,473,2606,2389
39,53,436,2621,617,1949,1788,2369,513,2719,2393
39,73,1485,2630,732,407,308,598,952,2718,2390
39,65,435,2455,615,401,368,449,514,2595,2289
39,66,434,2434,614,354,299,1021,511,2683,2391
39,75,682,2628,731,617,436,1025,1871,2560,2111
39,124,2020,85,2070,788,753,571,1864,774,322
39,72,2022,225,1294,747,677,448,1578,2118,454
39,118,2682,107,1883,789,763,1972,1880,736,452
39,40,685,2622,618,60,54,1659,2415,2720,2394
39,76,681,2627,730,138,135,574,939,2559,2388
39,77,680,2626,729,137,134,573,938,2558,2387
39,78,679,2625,612,90,82,1028,522,2430,2386
39,79,1484,2624,728,150,230,1963,2463,2380,2385
39,80,2021,2623,727,134,149,1521,1693,2353,2154
39,81,2400,2610,611,682,140,2480,2722,2524,2153
39,82,2399,2355,610,1076,1049,2479,2721,2475,2241
39,83,678,2354,609,1075,1104,2612,1689,2474,2234
39,84,677,2353,841,685,683,1413,1819,2409,2233
39,90,1483,728,1293,673,664,1436,1372,1816,1430
39,125,2019,168,2069,924,856,2611,2172,283,770
40,62,1327,2609,607,1061,1374,419,2403,2323,2490
40,74,469,2607,604,76,57,929,2115,2605,2473
40,53,472,2637,608,1948,1787,538,436,2717,2505
40,73,892,2608,726,405,303,418,1393,2716,2474
40,65,471,2454,606,400,352,534,439,2594,2302
40,66,470,2433,605,408,291,535,2420,2682,2487
40,75,2398,2606,725,172,440,1946,1287,2557,2110
40,124,1945,83,2068,794,757,2301,899,773,310
40,72,2570,224,1292,719,671,921,882,2117,431
40,148,1321,336,2396,677,710,1524,1490,412,733
40,118,1322,104,1882,796,770,1165,1491,720,444
40,76,2681,2605,724,113,133,1666,1487,2556,2482
40,77,2680,2604,723,112,132,2309,1486,2555,2481
40,78,468,2603,603,85,81,1676,1482,2429,2466
40,79,2245,2602,722,194,114,779,2720,2379,2465
40,80,1326,2601,721,148,148,2303,1497,2352,2152
40,81,1947,2600,602,201,139,1378,1156,2523,2151
40,82,1946,2352,601,1074,1048,1377,1155,2473,2277
40,83,1325,2351,600,1073,1103,2302,872,2472,2276
40,84,1324,2350,599,674,674,758,2667,2408,2275
40,90,1323,727,1291,667,662,1929,1493,1815,1429
40,125,1944,195,2067,923,855,2304,2169,287,769
41,63,2332,796,977,1937,2134,2416,1507,1601,1226
41,43,149,949,597,1946,2139,153,131,1651,846
41,55,1469,1363,1441,1939,1472,2631,1281,1378,1236
41,115,533,1384,1879,1377,1391,554,2134,1581,1196
41,116,1941,1153,1878,1854,1478,1408,1066,1002,1205
41,96,2569,1367,1881,1934,1479,904,701,1301,963
41,59,1177,1332,839,1938,2135,2210,508,1652,870
41,120,1580,1369,1440,1931,1168,903,2719,1145,1047
41,112,834,2106,976,1932,1393,548,1020,1595,2523
41,166,2568,32,2665,1930,990,2617,2547,97,699
41,131,1940,592,2064,852,885,1633,2218,713,681
41,163,1939,825,2394,863,951,2219,2548,684,1053
41,42,535,2174,598,1947,1060,2196,801,1253,1791
41,130,373,404,2395,1037,944,371,358,220,74
41,126,374,197,1877,954,945,431,435,200,50
41,44,534,2154,596,1945,2138,549,1524,1638,2579
41,45,1470,2153,595,1360,1593,1725,1389,1610,2578
41,47,449,2152,594,1944,2137,389,489,1647,1206
41,48,836,2151,1442,1943,1229,1111,1511,1307,2536
41,123,532,1365,1288,1370,1592,1983,799,1613,1911
41,49,2725,2150,2066,1942,1111,1985,1528,1066,1790
41,50,1007,2134,978,1941,1057,1737,2357,1587,1762
41,51,2333,2133,840,1001,957,748,1407,1350,2549
41,68,1581,1331,592,1936,2133,741,800,1645,957
41,69,513,1320,591,1935,2132,671,488,1653,980
41,98,835,926,1290,1341,1226,745,657,955,958
41,99,2331,281,2065,1392,1210,1991,2526,411,848
41,52,1118,2132,593,1940,2136,1130,804,1650,2535
41,100,1943,1366,1880,891,914,1390,1181,1260,1025
41,101,1942,1385,1289,1933,1130,2412,2211,1232,1008
42,95,695,1285,834,1366,1054,465,409,1234,796
42,114,1379,1613,1283,1922,1134,1484,1057,969,1729
42,96,2212,1281,1286,1924,1123,1855,2290,1243,966
42,117,2428,1612,2063,1178,975,1327,1855,886,1771
42,103,1005,807,833,1923,1050,1324,2427,1090,185
42,118,2427,1611,1875,1027,936,2198,2245,815,1731
42,87,1579,340,975,1925,1041,716,1645,360,159
42,119,2426,94,2227,1682,1068,2524,2655,394,784
42,112,1578,2105,974,1179,1056,458,1392,1227,798
42,121,1004,1604,2062,1859,1218,1330,1055,1013,1719
42,140,329,120,2061,864,864,367,580,214,92
42,122,2061,1603,832,1921,1440,2094,2044,1248,1777
42,126,282,194,1874,814,818,269,273,243,73
42,44,696,2203,590,1929,2131,1259,396,1266,1824
42,45,394,2202,589,1363,1412,459,395,1262,1823
42,46,2136,1897,838,1928,1164,1188,1059,1244,1785
42,47,330,2131,588,1927,2130,370,318,1218,797
42,97,2211,1284,1876,1140,976,859,1398,1191,1006
42,157,1003,1223,1873,754,782,1903,1308,636,920
42,48,1866,2201,1287,1242,989,2525,1399,1249,1808
42,123,1865,1293,1282,1920,1475,388,659,1240,1728
42,49,1294,2187,837,1120,971,2191,950,1074,2733
42,50,1006,2130,836,1241,1026,848,660,1247,1832
42,124,1864,1560,1281,1186,983,857,951,1169,1043
42,51,1678,2129,835,875,832,1500,807,1252,1793
42,98,1380,1240,1285,1063,1044,1794,656,948,971
42,52,393,2128,587,1926,2129,843,788,1267,1811
42,72,531,857,586,1036,967,697,1400,1189,834
42,101,2724,1299,1284,1105,970,1699,2656,1215,1007
42,162,2425,1222,2060,753,781,2526,1949,635,1021
43,61,1412,580,1741,1906,2114,1263,1234,912,1275
43,62,75,891,448,1905,2113,74,75,2241,354
43,85,105,1930,972,1897,2105,78,107,1994,2644
43,86,148,1929,971,1896,2104,90,129,1912,2636
43,63,338,813,973,1904,2112,305,334,1801,1341
43,138,62,504,2664,1226,2072,61,66,280,2
43,139,120,506,2663,1886,2071,82,121,286,4
43,140,59,430,2056,1219,2070,57,60,275,3
43,141,425,519,2662,1885,2069,412,452,290,16
43,142,817,299,2538,1255,2068,783,832,261,6
43,132,147,507,2389,1887,2078,89,128,302,22
43,121,772,298,2059,1858,2088,736,777,960,1107
43,143,335,517,2537,1884,2067,302,332,319,27
43,133,1160,417,2543,1275,2077,1180,1118,371,76
43,122,190,704,828,1889,2087,161,188,1662,886
43,94,337,521,2391,1329,2098,303,333,331,64
43,134,1554,416,2542,1274,2076,1426,1401,366,88
43,135,2679,373,2541,1273,2075,1651,2385,373,116
43,127,1079,418,2545,1256,2083,995,1022,372,125
43,144,119,514,2661,1883,2066,84,123,303,26
43,145,269,518,2388,1168,2065,249,257,334,13
43,130,30,515,2390,1262,2080,25,30,335,35
43,146,1307,355,2536,1882,2064,1412,1237,326,46
43,136,1553,415,2540,1272,2074,1415,1385,370,111
43,147,118,503,2535,1254,2063,83,122,289,21
43,95,70,1037,830,1894,2097,69,71,1755,1888
43,53,21,1003,450,1914,2122,17,20,2233,353
43,54,339,1936,1439,1913,2121,306,335,2023,2650
43,55,426,939,1280,1912,2120,420,454,1642,1215
43,114,819,266,1278,1891,2091,785,829,943,1065
43,115,245,1049,1869,1890,2090,229,241,1621,1866
43,56,820,803,1438,1911,2119,786,830,1171,1259
43,57,568,1935,1437,1910,2118,533,555,2022,2649
43,116,818,1011,1868,1853,2089,789,831,882,1852
43,96,336,756,1279,1893,2096,308,336,1303,822
43,128,1078,1928,2544,1222,2082,997,1028,688,2635
43,131,1555,312,2057,1130,2079,1428,2004,696,7
43,58,567,1934,1436,1909,2117,532,554,1830,2648
43,59,20,1100,449,1908,2116,18,21,2071,1903
43,60,541,1933,1435,1907,2115,512,472,2021,2666
43,110,2171,110,1871,1386,2093,1351,1394,513,277
43,148,1159,21,2387,1306,2062,1087,1111,193,19
43,103,191,543,829,1892,2095,160,187,1079,110
43,149,2678,8,2534,1881,2061,2650,2663,164,9
43,87,204,523,970,1895,2103,175,195,391,87
43,150,967,522,2660,1880,2060,931,932,325,28
43,111,2018,105,1870,1841,2092,1675,1707,514,247
43,82,270,328,446,1899,2107,252,258,1208,291
43,83,255,352,445,1898,2106,246,243,2219,270
43,151,2170,54,2533,1879,2059,2732,2261,232,30
43,152,2169,53,2532,1290,2058,2610,2260,231,29
43,91,2567,115,1872,1311,2102,1652,1703,456,538
43,92,2397,84,2393,1321,2100,2513,2718,414,622
43,93,1411,257,2392,1302,2099,1262,1233,602,666
43,125,2017,24,2058,1291,2085,2206,2396,223,25
43,105,2396,148,1432,1229,2094,1677,1537,474,899
43,129,1308,1927,1431,1265,2081,1186,1231,640,2618
43,153,334,516,2531,1253,2057,301,331,288,14
43,137,1552,356,2539,1271,2073,1414,1384,367,102
43,126,23,508,1867,1153,2084,21,23,316,5
43,154,1915,114,2659,1252,2056,2207,1910,347,10
43,155,692,520,2386,1289,2055,670,692,310,23
43,44,17,1131,216,1919,2128,13,17,2113,1094
43,45,63,748,585,1918,2127,68,67,1754,866
43,46,205,1171,215,1917,2126,176,196,1817,1062
43,47,14,1051,584,1916,2125,12,14,2084,1879
43,123,81,925,1277,1888,2086,75,82,1741,1144
43,51,427,898,831,1230,2124,417,453,1580,982
43,68,26,1129,583,1903,2111,22,26,2087,2665
43,69,6,1105,447,1902,2110,6,6,2106,2594
43,52,10,1204,214,1915,2123,9,10,2112,1110
43,70,566,1932,1434,1901,2109,531,553,2020,2664
43,71,612,1931,1433,1900,2108,609,631,1829,2663
44,85,529,678,969,1867,2042,1260,596,1977,1076
44,114,1374,1610,1275,1863,2036,1476,2717,962,1721
44,115,2168,1054,1739,1862,2035,553,1470,1615,1163
44,96,1376,1084,1276,1866,2041,1043,841,1297,862
44,59,346,1070,440,1871,2046,309,248,2065,1125
44,117,2167,1609,2055,1861,2034,2310,1854,871,1734
44,103,1914,657,825,1865,2039,887,2334,1082,137
44,118,2166,1608,1738,1396,2033,1543,1232,811,1737
44,120,910,1043,1429,1800,2032,1554,1236,1101,748
44,112,466,2104,968,1864,2037,547,264,1692,2522
44,121,1373,1602,2054,1799,2031,2618,2581,968,1725
44,122,909,1601,824,1798,2030,983,669,1654,1774
44,140,302,131,2053,1218,2024,239,244,257,57
44,130,206,397,1736,1261,2025,206,210,311,69
44,126,166,201,1737,1152,2027,138,161,285,54
44,163,2566,782,1735,1233,2023,2284,1995,704,1017
44,105,2656,220,1430,1227,2038,1535,2588,497,959
44,129,1913,282,1428,1264,2026,2281,2002,623,1046
44,45,467,2213,444,1878,2054,1040,265,1751,2577
44,46,833,1896,213,1877,2053,769,2324,1875,1768
44,47,225,2127,443,1876,2052,219,177,2077,1156
44,48,1378,2212,442,1875,2051,1555,845,1353,2534
44,123,2165,1130,1274,1797,2029,1035,2433,1728,1713
44,49,911,2194,827,1874,2050,1531,1122,1084,1813
44,50,1201,2126,441,1873,2049,1258,1986,1686,1837
44,124,2164,1559,1273,1796,2028,2010,668,999,1717
44,51,1377,2125,826,1228,2048,747,1251,1583,2548
44,68,345,940,582,1870,2045,326,247,2081,1117
44,69,109,1058,439,1869,2044,108,114,2097,1135
44,52,110,2124,212,1872,2047,218,115,2099,2533
44,100,1375,1066,1740,1059,2040,2003,1982,1256,924
44,72,530,882,581,1868,2043,434,687,2079,1172
45,61,2210,470,1734,1790,1712,2140,1626,875,1193
45,86,465,560,966,1787,2019,710,1391,1731,868
45,63,1676,654,967,1789,2020,718,1215,1694,1184
45,95,464,1283,821,1354,1534,464,408,1710,1133
45,114,2209,1595,1269,1376,1612,2141,1638,963,1720
45,96,1149,1280,1272,1365,1596,1042,857,1310,941
45,117,1550,1594,1619,1782,1460,1726,1646,879,1733
45,103,1148,806,820,1368,1588,1716,566,1088,172
45,118,1674,1593,1618,1395,1464,2365,2449,813,1736
45,87,1150,348,965,1786,1539,704,1212,375,156
45,119,2599,93,2226,1681,1535,2370,2337,406,780
45,112,463,2103,964,1783,1599,353,601,1689,2521
45,121,2598,1590,1617,1375,1609,2622,1633,1021,1724
45,122,2208,1589,819,1358,1641,982,860,1632,1773
45,140,392,116,2052,1097,1213,298,260,201,82
45,46,1677,1895,438,1795,1601,2368,611,1695,1767
45,47,291,2123,437,1794,2022,255,249,1744,1140
45,97,1675,1282,1620,1785,1386,1442,864,1212,989
45,157,2597,1200,1866,1052,1119,2731,2099,634,869
45,48,2135,2211,436,1793,1547,1469,858,1344,2532
45,123,989,1292,1268,1356,1639,457,1483,1697,1712
45,49,1653,2193,823,1792,1481,1271,1492,1077,1812
45,50,751,2122,435,1369,1410,606,755,1669,1836
45,124,988,1558,1267,1380,1526,612,2540,1180,1716
45,51,1151,2121,822,999,1086,1272,1649,1408,2547
45,98,1551,1207,1271,1340,1491,1447,1627,953,947
45,52,290,2120,434,1791,2021,354,354,1752,2531
45,72,990,856,580,1788,1454,695,2531,1720,1152
45,101,2517,1298,1270,1784,1385,1462,863,1229,994
45,162,1673,1199,2051,1046,1118,1732,2716,633,1011
46,114,1372,1623,1266,1774,1505,1485,1062,939,1759
46,117,2330,1622,1616,1773,1224,1187,1756,857,1782
46,103,830,804,818,1776,1398,1661,2566,1039,158
46,118,2329,1621,1615,1320,1144,2240,1439,796,1758
46,112,829,1879,719,1775,1401,1173,610,1620,1751
46,121,1371,1618,1614,1772,1500,1107,1061,928,1743
46,122,2207,1617,817,1771,1605,508,2368,1584,1783
46,140,491,128,2050,1103,982,492,506,210,78
46,47,832,1155,433,1781,2018,510,487,1787,1095
46,48,831,1894,432,1780,1358,2249,2715,1343,1744
46,49,1672,1893,720,1779,1265,1179,1884,1064,1784
46,50,1671,1892,431,1778,1154,763,1749,1679,1789
46,124,2723,1168,1265,1770,1156,773,1889,980,1741
46,52,633,1891,211,1777,2017,509,2567,1871,1760
47,53,161,772,427,1765,2012,180,160,2100,237
47,95,301,1488,714,1752,1999,314,299,1757,2732
47,54,676,1028,1427,1764,2011,2405,1076,1988,1860
47,55,1985,1501,716,1763,2010,1710,1075,1634,1245
47,114,1087,703,1262,1748,1993,1009,1052,964,1074
47,115,673,1485,1731,1747,1992,732,619,1659,1871
47,56,2163,1504,715,1762,2009,1010,1078,1183,1358
47,57,1984,1027,1426,1761,2008,1528,2384,1987,1878
47,116,1086,1503,1865,1746,1991,1013,1054,1052,1853
47,96,675,1448,713,1751,1998,729,700,1325,871
47,58,2162,1026,1425,1760,2007,1527,2383,1856,1877
47,59,160,1452,426,1759,2006,158,176,2033,1881
47,60,1912,1025,1424,1758,2005,2421,1595,1989,1876
47,120,906,1495,1421,1745,1990,1012,1074,1159,745
47,121,1366,688,1612,1744,1989,1007,1051,1025,1154
47,122,447,1348,816,1743,1988,507,849,1658,1162
47,128,2394,719,2530,1221,1085,2237,1611,738,1155
47,131,2565,547,2049,1118,1231,2730,2381,737,657
47,97,907,1487,1613,1750,1997,1785,851,1222,895
47,157,2161,897,1864,1057,1985,1006,2097,638,268
47,48,1370,2119,430,1769,2016,1986,848,1311,986
47,123,328,1439,712,1742,1987,369,317,1745,1201
47,49,908,2118,718,1768,2015,994,1596,1007,1071
47,50,1670,2167,429,1767,2014,619,581,1665,1146
47,124,600,1459,1261,1741,1986,620,1591,1201,1186
47,51,1369,2166,717,1017,1227,727,2714,1575,1115
47,68,159,1451,579,1757,2004,157,162,2039,1875
47,69,98,1424,425,1756,2003,101,99,2063,1880
47,98,674,952,1264,1339,1996,726,655,942,838
47,99,2722,240,1733,1391,1995,2189,2399,422,673
47,52,99,2165,428,1766,2013,152,101,2074,1157
47,100,1367,1440,1732,1051,1115,1786,1077,1276,934
47,70,1368,1016,1423,1755,2002,1790,1592,1986,1857
47,71,2395,1015,1422,1754,2001,2420,1593,1855,1856
47,72,448,912,578,1753,2000,384,485,2032,1846
47,101,1088,1486,1263,1749,1994,2403,850,1236,898
47,162,2564,896,2048,1184,1984,2093,2263,637,823
48,114,1362,1405,1259,1736,1420,1495,2390,954,1509
48,96,1363,1127,709,1737,1371,2468,2713,1280,976
48,59,1176,1055,422,1739,1982,959,1719,1329,882
48,112,985,2102,708,1183,1140,1115,856,1251,1010
48,123,984,1154,707,1735,1559,1987,1164,1330,1801
48,49,2134,2192,711,1114,974,1540,1890,1060,1802
48,50,2133,2117,424,1244,1033,2543,1469,1312,1841
48,51,1365,2116,710,808,874,2686,1987,1282,2530
48,69,987,1048,421,1738,1981,956,2380,1332,878
48,99,2655,251,2225,1127,1064,2004,1992,388,887
48,52,1364,2115,423,1740,1983,958,1810,1361,2520
48,100,986,1103,1260,410,730,1999,1988,1225,1027
49,114,2206,1588,1258,1732,1124,1830,1333,946,1764
49,117,2654,1587,1257,1067,940,2531,1330,876,1772
49,103,2473,829,815,1733,1017,894,2268,986,215
49,118,1668,1586,1256,972,889,1539,1255,812,1763
49,112,1669,2101,418,1172,1038,1011,1115,1003,1087
49,121,2310,1585,1255,1731,1133,2729,1329,978,1739
49,122,905,1584,814,1730,1519,1532,1862,1059,1776
49,50,1293,2114,706,1119,978,2542,2452,1069,1831
49,124,2309,1557,1254,1102,935,2194,960,1016,1732
49,51,1652,2113,420,749,766,1273,2662,1049,1792
49,52,2474,2112,419,1734,1980,1995,1598,1085,1800
50,95,599,700,705,1374,1051,1717,760,1663,1136
50,114,2516,1583,1140,1726,1063,1482,2119,967,1746
50,117,2653,1582,1253,1180,984,1740,1110,880,1756
50,103,2308,827,813,1727,1045,1724,1104,1071,198
50,118,1665,1581,1139,1033,934,2362,2442,814,1745
50,87,1667,354,963,1728,1037,1206,1219,376,167
50,112,1666,2100,414,1181,1053,856,2339,1633,1770
50,121,2307,1580,1252,1725,1214,2129,2589,997,1742
50,122,2721,1579,812,1724,1480,2349,1449,1594,1780
50,124,598,1556,1138,1187,952,611,2712,1128,1740
50,51,1651,2180,417,799,831,1496,1463,1370,1761
50,52,1549,2179,416,1729,1979,841,683,1685,1840
50,72,2132,862,415,1047,968,1308,1464,1616,1173
51,65,1147,59,411,669,694,737,1448,402,209
51,55,809,1069,704,991,956,1743,1985,1255,1221
51,59,808,1082,412,995,1238,1741,998,1573,1104
51,112,1146,2099,409,800,772,1198,1005,1304,2519
51,123,2306,1172,703,960,1087,2180,806,1373,1910
51,69,807,1060,410,1002,1977,1742,1001,1578,1109
51,52,810,2178,413,1170,1978,2361,809,1588,2529
51,100,1361,1115,1251,561,573,1275,1981,1245,1016
51,126,782,211,1250,639,631,725,702,222,63
51,104,1664,112,2047,663,707,1765,2330,134,348
51,105,1663,188,1420,757,759,2360,2511,447,1089
52,61,2472,546,1137,1720,1973,2142,1376,906,1211
52,85,803,702,962,1715,1967,403,961,1962,1077
52,86,462,701,961,1714,1966,502,665,1850,946
52,63,805,755,700,1719,1972,1205,682,1772,1216
52,65,209,297,407,1204,1971,172,288,1018,197
52,84,1548,449,404,1716,1968,780,1026,1008,371
52,95,461,887,699,1713,1965,411,355,1753,1189
52,55,806,951,702,1723,1976,2242,803,1626,1218
52,56,1117,709,701,1722,1975,1621,1446,1170,1229
52,59,289,1024,408,1721,1974,156,197,2062,1127
52,117,1115,745,1248,1680,1958,1739,1101,866,1753
52,119,2304,66,2224,1679,1957,2367,2711,392,186
52,112,460,2098,403,1711,1959,352,468,1696,2518
52,122,632,1065,811,1678,1956,506,540,1656,1757
52,123,631,1102,698,1677,1955,714,467,1735,1821
52,69,89,1020,406,1718,1970,93,87,2092,1139
52,145,1861,18,2385,1167,1952,1211,2060,259,37
