i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
88,109,80,0.058823529411764705,64,4940.0,23591799,8294.0,68098212,0.04893476621417798,-491.4621069553051
88,98,110,0.23529411764705882,64,6035.5,36389430,10018.0,99564660,0.0256937149859944,-296.6113302741781
88,100,110,0.3125,64,6055.5,36623070,9573.0,91442520,0.01865079365079365,-176.32343370155183
89,93,121,0.375,64,6165.0,37947200,10610.0,112476000,0.02861787518037518,-305.64486316006975
89,94,121,0.4666666666666667,64,5835.0,34040000,10605.0,112373000,0.03608276643990929,-354.9997571449205
89,95,121,0.1,64,5715.0,32619200,10365.0,107429000,0.052391424365108574,-953.3474193242007
89,96,121,0.375,64,5895.0,34750400,10320.0,106502000,0.021911525974025972,-236.7641744984461
89,97,110,0.4,64,5804.0,33672960,9942.5,98725500,0.02686714079571222,-227.036647250765
90,92,121,0.375,64,5790.0,33461600,10325.0,106493400,0.028352920227920228,-320.3499703949455
90,96,121,0.1,64,5955.0,35454800,10165.0,103296600,0.03969190166558587,-615.2750207562696
91,93,77,0.0,56,4774.0,20114580,8277.0,61523280,0.0513812621655759,-572.3210863039632
91,105,63,0.0,56,3625.0,12903456,7229.0,49714416,0.08433340964590964,-796.464088496715
93,94,121,0.4666666666666667,64,6080.0,36857500,10915.0,119137200,0.027513227513227514,-264.34476617573876
93,96,121,0.4666666666666667,64,6140.0,37626700,10630.0,112912800,0.021065468922611782,-193.44314217100276
93,106,121,0.2222222222222222,64,5360.0,27627100,10965.0,120229200,0.04140474630670708,-672.1705210677019
93,107,121,0.047619047619047616,64,5900.0,34549900,10915.0,119137200,0.043770013055727336,-856.9186524705073
93,97,110,0.6153846153846154,64,6049.0,36460080,10252.5,104668200,0.015758547008547008,-98.97506482857652
94,95,121,0.1,64,5630.0,31682500,10670.0,113791300,0.05239560147454884,-971.4454624020649
94,96,121,0.4666666666666667,64,5810.0,33752500,10625.0,112809400,0.027991016919588347,-268.66153972014365
94,97,110,0.5,64,5719.0,32706000,10247.5,104572350,0.024136577708006278,-182.94324704573816
95,110,121,0.29411764705882354,64,5590.0,31241700,10670.0,113791300,0.0553321168210874,-788.2343915059188
95,102,121,0.29411764705882354,64,5645.0,31847800,10520.0,110662300,0.04214195730739848,-579.5047284164209
95,99,110,0.3125,64,5423.5,29406870,9994.0,99689940,0.04840061558811559,-558.7507367980711
95,111,121,0.29411764705882354,64,5225.0,27219400,10475.0,109723600,0.038399927278603745,-532.9466673596625
95,107,121,0.29411764705882354,64,5450.0,29698900,10670.0,113791300,0.028482118371824256,-417.22548557643205
95,112,110,0.23529411764705882,64,5374.0,28861380,9953.5,98845110,0.04671429469223587,-620.982852598169
96,106,121,0.1,64,5090.0,25299700,10675.0,113843400,0.03999255861097966,-800.5389964497442
96,97,110,0.5,64,5779.0,33388560,9962.5,99108900,0.02076540675441774,-148.86220134292077
97,106,110,0.16666666666666666,64,4999.0,24515280,10297.5,105530850,0.04508121689494238,-665.3004904868857
98,104,110,0.3125,64,5572.0,30614220,9878.5,96520770,0.030950051106301106,-324.4883162854893
98,100,121,0.375,64,6250.0,39062100,10465.0,109318200,0.02904348544973545,-308.7030128443358
99,110,110,0.3125,64,5503.5,30260790,10234.0,104277780,0.02833969271469271,-334.81385538294523
99,102,110,0.4,64,5558.5,30847860,10084.0,101410380,0.026864669721812583,-266.49979364150744
99,100,110,0.10526315789473684,64,5803.5,33462990,9789.0,95771160,0.043317493098194854,-605.3067548529808
99,111,110,0.3125,64,5138.5,26364780,10039.0,100550160,0.031279507529507526,-352.459337060154
99,112,100,0.25,64,5287.5,27955206,9517.5,90581166,0.03189458689458689,-345.6113535474013
100,104,110,0.3125,64,5592.0,30810780,9433.5,88646940,0.023243943556443554,-224.90363939552805
100,109,88,0.11764705882352941,64,5154.5,25324530,8741.0,74769240,0.04835192891259068,-510.13109308833134
100,102,121,0.1,64,6025.0,36240600,10315.0,106312200,0.031196478959636852,-518.4385961624818
101,108,121,0.4666666666666667,64,5825.0,33923400,10685.0,114118600,0.027539682539682538,-261.85412437128474
101,103,132,0.4375,64,5614.5,31506860,11065.5,122078660,0.048715277777777774,-588.9052263431558
101,113,121,0.4666666666666667,64,5730.0,32832800,10460.0,109411600,0.03794784580498867,-347.93336757573866
101,114,132,0.4375,64,5471.5,29865220,11280.0,126566000,0.04584325396825397,-561.583716072023
102,110,121,0.29411764705882354,64,5725.0,32772600,10760.0,115755100,0.034919084183790056,-484.2709816229304
102,109,88,0.05555555555555555,64,4909.5,23345420,9036.0,79171820,0.053845056541134986,-704.969450061131
102,111,121,0.29411764705882354,64,5360.0,28553200,10565.0,111617200,0.023787548236077646,-321.4128885124088
102,107,121,0.29411764705882354,64,5585.0,31154200,10760.0,115755100,0.047773376541758894,-656.3955819513296
102,112,110,0.23529411764705882,64,5509.0,30275640,10043.5,100550970,0.024207716303304535,-315.26365158057325
103,110,132,0.09523809523809523,64,5579.5,31122630,11290.5,127330610,0.05247921390778535,-1162.4574409582033
103,108,132,0.5333333333333333,64,5699.5,32439990,11290.5,127330610,0.02388888888888889,-252.21567048304624
103,113,132,0.4375,64,5604.5,31397080,11065.5,122078660,0.02796296296296296,-326.95155200585765
103,111,132,0.045454545454545456,64,5214.5,27115660,11095.5,122778920,0.05753710575139146,-1336.7297292095777
103,114,144,0.4117647058823529,64,5346.0,28559267,11885.5,141219100,0.02878297152194211,-441.8382255266714
105,109,72,0.13333333333333333,64,4075.5,16608368,8143.0,65844688,0.04970444238301382,-458.72477943305074
105,112,90,0.05555555555555555,64,4675.0,21538656,9150.5,83625048,0.056917247603522104,-804.354244401174
106,111,121,0.047619047619047616,64,4625.0,21291400,10765.0,115825200,0.07179510304510305,-1652.6773507535174
106,107,121,0.15789473684210525,64,4850.0,23230900,10960.0,120119100,0.05649086942946593,-1119.221443571126
107,110,121,0.29411764705882354,64,5530.0,30561300,10910.0,119028100,0.04057444291819291,-587.1538053329106
107,111,121,0.375,64,5165.0,26626600,10715.0,114773200,0.0285248778998779,-356.529341050109
107,112,110,0.23529411764705882,64,5314.0,28232820,10193.5,103394070,0.04384387569130216,-586.8266802262166
108,110,121,0.047619047619047616,64,5790.0,33509700,10910.0,119028100,0.06769085411942556,-1300.1365680355277
108,113,121,0.5714285714285714,64,5815.0,33805200,10685.0,114118600,0.023351648351648352,-183.30912871135376
108,114,132,0.4375,64,5556.5,30749730,11505.0,132011000,0.028685515873015873,-345.5573842008981
110,111,121,0.4666666666666667,64,5305.0,28009800,10715.0,114773200,0.02374149659863945,-262.04314157267777
113,114,132,0.5333333333333333,64,5461.5,29761160,11280.0,126566000,0.021031746031746033,-221.2994547847591
